"Province_State";"Country_Region";"Confirmed";"Deaths"
"North Dakota";"US";8836;75
"North Dakota";"US";294;2
"North Dakota";"US";4945;92
"North Dakota";"US";454;11
"North Dakota";"US";1599;21
"North Dakota";"US";0;38
"North Dakota";"US";2485;30
"North Dakota";"US";14609;229
"North Dakota";"US";722;10
"North Dakota";"US";7699;58
"Northern Mariana Islands";"US";395;3
"Ohio";"US";4606;110
"Ohio";"US";19055;326
"Ohio";"US";8068;152
"Ohio";"US";12860;237
"Ohio";"US";8401;97
"Ohio";"US";7990;120
"Ohio";"US";10485;234
"Ohio";"US";7197;116
"Ohio";"US";57083;814
"Ohio";"US";3698;78
"Ohio";"US";5837;87
"Ohio";"US";22239;390
"Ohio";"US";31405;369
"Ohio";"US";6536;106
"Ohio";"US";16987;335
"Ohio";"US";5669;108
"Ohio";"US";7327;150
"Ohio";"US";169146;2655
"Ohio";"US";8427;181
"Ohio";"US";7404;117
"Ohio";"US";27340;185
"Ohio";"US";12752;199
"Ohio";"US";24747;287
"Ohio";"US";4956;72
"Ohio";"US";179909;1843
"Ohio";"US";7247;113
"Ohio";"US";4734;78
"Ohio";"US";11003;179
"Ohio";"US";24488;373
"Ohio";"US";6988;86
"Ohio";"US";114154;1544
"Ohio";"US";11587;175
"Ohio";"US";4934;100
"Ohio";"US";2146;53
"Ohio";"US";4378;80
"Ohio";"US";6774;120
"Ohio";"US";4120;93
"Ohio";"US";4025;141
"Ohio";"US";9839;159
"Ohio";"US";5833;97
"Ohio";"US";9671;228
"Ohio";"US";8839;176
"Ohio";"US";32510;501
"Ohio";"US";10684;172
"Ohio";"US";26753;344
"Ohio";"US";7045;111
"Ohio";"US";42555;645
"Ohio";"US";63370;1027
"Ohio";"US";6514;90
"Ohio";"US";35952;788
"Ohio";"US";13385;196
"Ohio";"US";26179;353
"Ohio";"US";3070;61
"Ohio";"US";6954;100
"Ohio";"US";17412;352
"Ohio";"US";2368;61
"Ohio";"US";80887;1405
"Ohio";"US";2185;39
"Ohio";"US";5201;65
"Ohio";"US";16802;207
"Ohio";"US";2213;49
"Ohio";"US";5672;102
"Ohio";"US";3261;51
"Ohio";"US";5684;79
"Ohio";"US";12278;155
"Ohio";"US";4659;78
"Ohio";"US";21409;283
"Ohio";"US";6310;140
"Ohio";"US";6272;122
"Ohio";"US";21191;342
"Ohio";"US";11744;226
"Ohio";"US";9387;166
"Ohio";"US";12517;188
"Ohio";"US";8954;161
"Ohio";"US";7536;135
"Ohio";"US";54136;1183
"Ohio";"US";72346;1210
"Ohio";"US";27506;620
"Ohio";"US";14532;362
"Ohio";"US";0;6
"Ohio";"US";9606;75
"Ohio";"US";4688;95
"Ohio";"US";1881;38
"Ohio";"US";36097;417
"Ohio";"US";8704;159
"Ohio";"US";15829;307
"Ohio";"US";6529;99
"Ohio";"US";20227;248
"Ohio";"US";3791;75
"Oklahoma";"US";5020;62
"Oklahoma";"US";1378;9
"Oklahoma";"US";2819;35
"Oklahoma";"US";611;9
"Oklahoma";"US";3828;75
"Oklahoma";"US";1616;30
"Oklahoma";"US";9210;108
"Oklahoma";"US";5342;132
"Oklahoma";"US";24129;295
"Oklahoma";"US";9331;193
"Oklahoma";"US";9182;118
"Oklahoma";"US";2797;51
"Oklahoma";"US";350;2
"Oklahoma";"US";45263;609
"Oklahoma";"US";1082;20
"Oklahoma";"US";21497;311
"Oklahoma";"US";1009;23
"Oklahoma";"US";3129;33
"Oklahoma";"US";11641;263
"Oklahoma";"US";5367;129
"Oklahoma";"US";7662;161
"Oklahoma";"US";731;19
"Oklahoma";"US";524;6
"Oklahoma";"US";10591;212
"Oklahoma";"US";4923;100
"Oklahoma";"US";8559;185
"Oklahoma";"US";717;8
"Oklahoma";"US";788;25
"Oklahoma";"US";376;7
"Oklahoma";"US";540;10
"Oklahoma";"US";1892;29
"Oklahoma";"US";1790;44
"Oklahoma";"US";4211;86
"Oklahoma";"US";960;20
"Oklahoma";"US";2014;47
"Oklahoma";"US";7916;166
"Oklahoma";"US";2685;54
"Oklahoma";"US";1187;41
"Oklahoma";"US";1584;23
"Oklahoma";"US";8442;89
"Oklahoma";"US";5060;112
"Oklahoma";"US";6332;115
"Oklahoma";"US";2036;29
"Oklahoma";"US";1425;32
"Oklahoma";"US";2860;28
"Oklahoma";"US";7009;126
"Oklahoma";"US";7698;106
"Oklahoma";"US";5882;129
"Oklahoma";"US";2973;94
"Oklahoma";"US";2711;53
"Oklahoma";"US";13852;262
"Oklahoma";"US";1961;30
"Oklahoma";"US";1860;29
"Oklahoma";"US";2409;47
"Oklahoma";"US";123418;1887
"Oklahoma";"US";6317;141
"Oklahoma";"US";7218;127
"Oklahoma";"US";6313;101
"Oklahoma";"US";0;0
"Oklahoma";"US";2755;66
"Oklahoma";"US";12300;117
"Oklahoma";"US";7047;158
"Oklahoma";"US";7103;101
"Oklahoma";"US";12741;195
"Oklahoma";"US";1854;40
"Oklahoma";"US";588;12
"Oklahoma";"US";16563;293
"Oklahoma";"US";4035;105
"Oklahoma";"US";6889;89
"Oklahoma";"US";7931;144
"Oklahoma";"US";4314;39
"Oklahoma";"US";1043;24
"Oklahoma";"US";111492;1694
"Oklahoma";"US";4448;1120
"Oklahoma";"US";13203;207
"Oklahoma";"US";8688;200
"Oklahoma";"US";1650;31
"Oklahoma";"US";1695;26
"Oklahoma";"US";4054;51
"Oregon";"US";2218;33
"Oregon";"US";6153;38
"Oregon";"US";33040;387
"Oregon";"US";2636;35
"Oregon";"US";4380;56
"Oregon";"US";5768;109
"Oregon";"US";3430;57
"Oregon";"US";1939;39
"Oregon";"US";23795;189
"Oregon";"US";13523;293
"Oregon";"US";185;4
"Oregon";"US";1091;16
"Oregon";"US";1213;33
"Oregon";"US";2165;37
"Oregon";"US";25105;363
"Oregon";"US";4243;66
"Oregon";"US";10278;247
"Oregon";"US";9112;149
"Oregon";"US";1056;17
"Oregon";"US";30428;361
"Oregon";"US";3658;52
"Oregon";"US";14859;183
"Oregon";"US";5932;92
"Oregon";"US";40153;516
"Oregon";"US";1978;25
"Oregon";"US";60720;847
"Oregon";"US";8325;102
"Oregon";"US";193;3
"Oregon";"US";2180;46
"Oregon";"US";15144;184
"Oregon";"US";0;0
"Oregon";"US";3407;56
"Oregon";"US";763;13
"Oregon";"US";3186;46
"Oregon";"US";42359;405
"Oregon";"US";114;1
"Oregon";"US";9840;143
"Pennsylvania";"US";14978;248
"Pennsylvania";"US";153516;2518
"Pennsylvania";"US";10724;232
"Pennsylvania";"US";26679;535
"Pennsylvania";"US";7919;196
"Pennsylvania";"US";66147;1219
"Pennsylvania";"US";21114;442
"Pennsylvania";"US";9506;138
"Pennsylvania";"US";80216;1490
"Pennsylvania";"US";29633;555
"Pennsylvania";"US";23112;571
"Pennsylvania";"US";602;13
"Pennsylvania";"US";10267;217
"Pennsylvania";"US";23271;263
"Pennsylvania";"US";56515;912
"Pennsylvania";"US";6080;151
"Pennsylvania";"US";13038;229
"Pennsylvania";"US";6163;94
"Pennsylvania";"US";9519;169
"Pennsylvania";"US";13730;225
"Pennsylvania";"US";32203;666
"Pennsylvania";"US";38756;706
"Pennsylvania";"US";67112;1531
"Pennsylvania";"US";4905;66
"Pennsylvania";"US";36788;559
"Pennsylvania";"US";20951;470
"Pennsylvania";"US";1769;29
"Pennsylvania";"US";24536;501
"Pennsylvania";"US";2713;40
"Pennsylvania";"US";5804;69
"Pennsylvania";"US";7744;183
"Pennsylvania";"US";11186;270
"Pennsylvania";"US";6276;153
"Pennsylvania";"US";3420;130
"Pennsylvania";"US";25946;552
"Pennsylvania";"US";80052;1422
"Pennsylvania";"US";12969;304
"Pennsylvania";"US";23401;361
"Pennsylvania";"US";54159;971
"Pennsylvania";"US";46997;998
"Pennsylvania";"US";19942;402
"Pennsylvania";"US";5965;106
"Pennsylvania";"US";16220;377
"Pennsylvania";"US";8353;226
"Pennsylvania";"US";22295;386
"Pennsylvania";"US";94227;1916
"Pennsylvania";"US";2934;75
"Pennsylvania";"US";49658;824
"Pennsylvania";"US";15227;433
"Pennsylvania";"US";6114;135
"Pennsylvania";"US";193338;4113
"Pennsylvania";"US";6177;70
"Pennsylvania";"US";2371;65
"Pennsylvania";"US";23001;513
"Pennsylvania";"US";5492;116
"Pennsylvania";"US";12579;280
"Pennsylvania";"US";681;24
"Pennsylvania";"US";4815;76
"Pennsylvania";"US";5677;154
"Pennsylvania";"US";0;0
"Pennsylvania";"US";8264;116
"Pennsylvania";"US";8227;174
"Pennsylvania";"US";5219;161
"Pennsylvania";"US";30790;444
"Pennsylvania";"US";6675;124
"Pennsylvania";"US";52934;999
"Pennsylvania";"US";3323;69
"Pennsylvania";"US";72146;1083
"Puerto Rico";"US";616;0
"Puerto Rico";"US";2241;0
"Puerto Rico";"US";2729;0
"Puerto Rico";"US";1472;0
"Puerto Rico";"US";929;0
"Puerto Rico";"US";1248;0
"Puerto Rico";"US";4132;0
"Puerto Rico";"US";402;0
"Puerto Rico";"US";1047;0
"Puerto Rico";"US";1551;0
"Puerto Rico";"US";13716;0
"Puerto Rico";"US";1578;0
"Puerto Rico";"US";8047;0
"Puerto Rico";"US";1582;0
"Puerto Rico";"US";2684;0
"Puerto Rico";"US";11512;0
"Puerto Rico";"US";1655;0
"Puerto Rico";"US";1735;0
"Puerto Rico";"US";545;0
"Puerto Rico";"US";939;0
"Puerto Rico";"US";1750;0
"Puerto Rico";"US";1156;0
"Puerto Rico";"US";918;0
"Puerto Rico";"US";1988;0
"Puerto Rico";"US";51;0
"Puerto Rico";"US";2774;0
"Puerto Rico";"US";1748;0
"Puerto Rico";"US";704;0
"Puerto Rico";"US";349;0
"Puerto Rico";"US";1159;0
"Puerto Rico";"US";520;0
"Puerto Rico";"US";5894;0
"Puerto Rico";"US";2791;0
"Puerto Rico";"US";1703;0
"Puerto Rico";"US";601;0
"Puerto Rico";"US";2706;0
"Puerto Rico";"US";2355;0
"Puerto Rico";"US";433;0
"Puerto Rico";"US";1516;0
"Puerto Rico";"US";2766;0
"Puerto Rico";"US";672;0
"Puerto Rico";"US";1080;0
"Puerto Rico";"US";333;0
"Puerto Rico";"US";1980;0
"Puerto Rico";"US";1589;0
"Puerto Rico";"US";1088;0
"Puerto Rico";"US";1917;0
"Puerto Rico";"US";136;0
"Puerto Rico";"US";457;0
"Puerto Rico";"US";3447;0
"Puerto Rico";"US";2160;0
"Puerto Rico";"US";1731;0
"Puerto Rico";"US";1367;0
"Puerto Rico";"US";1938;0
"Puerto Rico";"US";1031;0
"Puerto Rico";"US";434;0
"Puerto Rico";"US";422;0
"Puerto Rico";"US";708;0
"Puerto Rico";"US";5044;0
"Puerto Rico";"US";1261;0
"Puerto Rico";"US";805;0
"Puerto Rico";"US";2928;0
"Puerto Rico";"US";630;0
"Puerto Rico";"US";999;0
"Puerto Rico";"US";958;0
"Puerto Rico";"US";25236;0
"Puerto Rico";"US";2179;0
"Puerto Rico";"US";1907;0
"Puerto Rico";"US";652;0
"Puerto Rico";"US";4983;0
"Puerto Rico";"US";5209;0
"Puerto Rico";"US";3916;0
"Puerto Rico";"US";4492;3272
"Puerto Rico";"US";1202;0
"Puerto Rico";"US";2430;0
"Puerto Rico";"US";3991;0
"Puerto Rico";"US";205;0
"Puerto Rico";"US";908;0
"Puerto Rico";"US";1371;0
"Puerto Rico";"US";1069;0
"Recovered";"US";0;0
"Rhode Island";"US";6630;150
"Rhode Island";"US";24643;402
"Rhode Island";"US";9557;53
"Rhode Island";"US";122481;2129
"Rhode Island";"US";15926;27
"Rhode Island";"US";15621;180
"South Carolina";"US";3977;51
"South Carolina";"US";27639;356
"South Carolina";"US";1362;21
"South Carolina";"US";37770;794
"South Carolina";"US";2181;63
"South Carolina";"US";3958;86
"South Carolina";"US";27718;317
"South Carolina";"US";31645;353
"South Carolina";"US";1779;53
"South Carolina";"US";66882;741
"South Carolina";"US";10353;259
"South Carolina";"US";6576;121
"South Carolina";"US";7584;149
"South Carolina";"US";5198;136
"South Carolina";"US";5742;190
"South Carolina";"US";12329;233
"South Carolina";"US";6459;117
"South Carolina";"US";34492;389
"South Carolina";"US";4533;59
"South Carolina";"US";3350;93
"South Carolina";"US";27251;552
"South Carolina";"US";9913;185
"South Carolina";"US";108113;1524
"South Carolina";"US";12961;237
"South Carolina";"US";3138;74
"South Carolina";"US";63869;909
"South Carolina";"US";3992;82
"South Carolina";"US";12334;212
"South Carolina";"US";16687;235
"South Carolina";"US";12054;234
"South Carolina";"US";2665;79
"South Carolina";"US";55713;721
"South Carolina";"US";5547;143
"South Carolina";"US";4930;83
"South Carolina";"US";1418;30
"South Carolina";"US";7741;149
"South Carolina";"US";16068;241
"South Carolina";"US";14845;340
"South Carolina";"US";28620;494
"South Carolina";"US";70437;789
"South Carolina";"US";2609;56
"South Carolina";"US";63407;1245
"South Carolina";"US";16804;305
"South Carolina";"US";0;0
"South Carolina";"US";4889;112
"South Carolina";"US";5720;129
"South Carolina";"US";48470;531
"South Dakota";"US";579;17
"South Dakota";"US";3522;47
"South Dakota";"US";512;9
"South Dakota";"US";1749;30
"South Dakota";"US";5444;41
"South Dakota";"US";7338;105
"South Dakota";"US";960;13
"South Dakota";"US";469;15
"South Dakota";"US";2081;34
"South Dakota";"US";196;5
"South Dakota";"US";1971;27
"South Dakota";"US";561;5
"South Dakota";"US";2343;17
"South Dakota";"US";6106;88
"South Dakota";"US";716;14
"South Dakota";"US";1462;19
"South Dakota";"US";4098;70
"South Dakota";"US";869;30
"South Dakota";"US";756;11
"South Dakota";"US";2051;33
"South Dakota";"US";560;9
"South Dakota";"US";668;14
"South Dakota";"US";1178;24
"South Dakota";"US";443;15
"South Dakota";"US";1468;46
"South Dakota";"US";790;31
"South Dakota";"US";342;11
"South Dakota";"US";1101;40
"South Dakota";"US";421;7
"South Dakota";"US";473;5
"South Dakota";"US";167;2
"South Dakota";"US";3398;49
"South Dakota";"US";1220;28
"South Dakota";"US";218;5
"South Dakota";"US";424;18
"South Dakota";"US";312;18
"South Dakota";"US";147;1
"South Dakota";"US";970;18
"South Dakota";"US";1692;20
"South Dakota";"US";4748;68
"South Dakota";"US";11135;79
"South Dakota";"US";829;11
"South Dakota";"US";518;8
"South Dakota";"US";1016;27
"South Dakota";"US";359;8
"South Dakota";"US";4961;53
"South Dakota";"US";346;4
"South Dakota";"US";368;11
"South Dakota";"US";40574;409
"South Dakota";"US";893;23
"South Dakota";"US";2590;54
"South Dakota";"US";22779;270
"South Dakota";"US";476;16
"South Dakota";"US";476;5
"South Dakota";"US";1682;45
"South Dakota";"US";416;3
"South Dakota";"US";1082;29
"South Dakota";"US";491;3
"South Dakota";"US";191;3
"South Dakota";"US";1823;38
"South Dakota";"US";932;21
"South Dakota";"US";1444;61
"South Dakota";"US";0;0
"South Dakota";"US";2906;46
"South Dakota";"US";958;19
"South Dakota";"US";4039;42
"South Dakota";"US";464;10
"Tennessee";"US";13619;235
"Tennessee";"US";9592;167
"Tennessee";"US";2995;60
"Tennessee";"US";3575;23
"Tennessee";"US";24629;278
"Tennessee";"US";22730;233
"Tennessee";"US";7581;92
"Tennessee";"US";2870;44
"Tennessee";"US";5905;113
"Tennessee";"US";11009;230
"Tennessee";"US";7251;77
"Tennessee";"US";3617;76
"Tennessee";"US";5874;116
"Tennessee";"US";1559;37
"Tennessee";"US";7627;119
"Tennessee";"US";10925;168
"Tennessee";"US";3413;64
"Tennessee";"US";11603;235
"Tennessee";"US";124833;1209
"Tennessee";"US";4328;77
"Tennessee";"US";2496;44
"Tennessee";"US";10789;172
"Tennessee";"US";8224;154
"Tennessee";"US";7501;112
"Tennessee";"US";3828;71
"Tennessee";"US";8211;106
"Tennessee";"US";10849;193
"Tennessee";"US";6207;128
"Tennessee";"US";4545;72
"Tennessee";"US";14449;248
"Tennessee";"US";2941;43
"Tennessee";"US";13401;219
"Tennessee";"US";65503;711
"Tennessee";"US";1293;21
"Tennessee";"US";5189;88
"Tennessee";"US";5727;90
"Tennessee";"US";10892;184
"Tennessee";"US";3919;79
"Tennessee";"US";5921;106
"Tennessee";"US";5602;95
"Tennessee";"US";4799;78
"Tennessee";"US";1919;46
"Tennessee";"US";3363;50
"Tennessee";"US";2121;42
"Tennessee";"US";10260;159
"Tennessee";"US";3983;53
"Tennessee";"US";81372;958
"Tennessee";"US";2027;31
"Tennessee";"US";5269;71
"Tennessee";"US";9790;131
"Tennessee";"US";2571;43
"Tennessee";"US";6857;97
"Tennessee";"US";9486;103
"Tennessee";"US";5600;99
"Tennessee";"US";18176;328
"Tennessee";"US";5904;70
"Tennessee";"US";7038;91
"Tennessee";"US";19924;242
"Tennessee";"US";10789;143
"Tennessee";"US";4821;76
"Tennessee";"US";2239;32
"Tennessee";"US";9987;139
"Tennessee";"US";33728;364
"Tennessee";"US";1465;25
"Tennessee";"US";3945;51
"Tennessee";"US";6927;115
"Tennessee";"US";29796;144
"Tennessee";"US";4937;85
"Tennessee";"US";1648;35
"Tennessee";"US";1129;26
"Tennessee";"US";3268;33
"Tennessee";"US";17173;228
"Tennessee";"US";7156;100
"Tennessee";"US";10410;163
"Tennessee";"US";14435;200
"Tennessee";"US";64165;595
"Tennessee";"US";5757;66
"Tennessee";"US";3073;39
"Tennessee";"US";20809;286
"Tennessee";"US";148370;2380
"Tennessee";"US";4270;53
"Tennessee";"US";2203;37
"Tennessee";"US";28750;458
"Tennessee";"US";35420;440
"Tennessee";"US";11754;145
"Tennessee";"US";3246;28
"Tennessee";"US";22297;135
"Tennessee";"US";3264;68
"Tennessee";"US";3466;51
"Tennessee";"US";1292;32
"Tennessee";"US";8857;132
"Tennessee";"US";23309;344
"Tennessee";"US";4174;41
"Tennessee";"US";6447;92
"Tennessee";"US";5791;98
"Tennessee";"US";41241;278
"Tennessee";"US";27933;352
"Texas";"US";8122;206
"Texas";"US";2931;65
"Texas";"US";13902;422
"Texas";"US";2636;67
"Texas";"US";1317;24
"Texas";"US";311;7
"Texas";"US";8766;208
"Texas";"US";3660;56
"Texas";"US";1032;28
"Texas";"US";2472;61
"Texas";"US";14499;185
"Texas";"US";592;24
"Texas";"US";5370;134
"Texas";"US";39576;742
"Texas";"US";328274;5282
"Texas";"US";1285;28
"Texas";"US";43;2
"Texas";"US";2464;57
"Texas";"US";12963;346
"Texas";"US";60969;855
"Texas";"US";39167;366
"Texas";"US";1105;23
"Texas";"US";253;7
"Texas";"US";1133;47
"Texas";"US";7160;174
"Texas";"US";3322;60
"Texas";"US";7581;132
"Texas";"US";8564;155
"Texas";"US";3913;37
"Texas";"US";1911;57
"Texas";"US";67118;1821
"Texas";"US";2066;67
"Texas";"US";856;26
"Texas";"US";4536;155
"Texas";"US";1402;39
"Texas";"US";8864;59
"Texas";"US";6893;228
"Texas";"US";1777;22
"Texas";"US";1601;25
"Texas";"US";497;19
"Texas";"US";692;18
"Texas";"US";1189;55
"Texas";"US";133444;1174
"Texas";"US";435;11
"Texas";"US";2618;55
"Texas";"US";20277;468
"Texas";"US";2380;66
"Texas";"US";741;10
"Texas";"US";5208;105
"Texas";"US";10825;167
"Texas";"US";245;9
"Texas";"US";950;19
"Texas";"US";793;17
"Texas";"US";1069;38
"Texas";"US";408;11
"Texas";"US";1331;29
"Texas";"US";414885;5626
"Texas";"US";2217;80
"Texas";"US";3015;85
"Texas";"US";3546;87
"Texas";"US";644;22
"Texas";"US";111621;1066
"Texas";"US";264;13
"Texas";"US";3818;46
"Texas";"US";649;18
"Texas";"US";1987;60
"Texas";"US";2238;82
"Texas";"US";26713;555
"Texas";"US";336;8
"Texas";"US";161115;2975
"Texas";"US";34159;481
"Texas";"US";6463;107
"Texas";"US";2610;50
"Texas";"US";5087;153
"Texas";"US";3648;93
"Texas";"US";440;17
"Texas";"US";1236;40
"Texas";"US";186;10
"Texas";"US";102991;1023
"Texas";"US";1366;37
"Texas";"US";2786;73
"Texas";"US";4137;77
"Texas";"US";2192;65
"Texas";"US";65367;712
"Texas";"US";751;23
"Texas";"US";3666;82
"Texas";"US";157;3
"Texas";"US";670;28
"Texas";"US";3598;85
"Texas";"US";3985;84
"Texas";"US";16566;515
"Texas";"US";19465;581
"Texas";"US";5297;108
"Texas";"US";25081;346
"Texas";"US";8140;197
"Texas";"US";583;15
"Texas";"US";1326;29
"Texas";"US";1165;26
"Texas";"US";456;14
"Texas";"US";10512;212
"Texas";"US";588000;9585
"Texas";"US";9272;187
"Texas";"US";950;2
"Texas";"US";651;34
"Texas";"US";33981;407
"Texas";"US";720;3
"Texas";"US";9965;352
"Texas";"US";119984;3502
"Texas";"US";5889;169
"Texas";"US";4481;136
"Texas";"US";9923;212
"Texas";"US";5509;146
"Texas";"US";2880;87
"Texas";"US";5884;143
"Texas";"US";600;14
"Texas";"US";11175;312
"Texas";"US";4057;96
"Texas";"US";194;2
"Texas";"US";1006;22
"Texas";"US";2793;52
"Texas";"US";4129;163
"Texas";"US";212;6
"Texas";"US";32063;726
"Texas";"US";914;20
"Texas";"US";7238;182
"Texas";"US";29406;576
"Texas";"US";3263;77
"Texas";"US";4243;58
"Texas";"US";24328;445
"Texas";"US";5291;102
"Texas";"US";61;2
"Texas";"US";129;3
"Texas";"US";7224;140
"Texas";"US";452;11
"Texas";"US";24;0
"Texas";"US";519;10
"Texas";"US";4370;133
"Texas";"US";372;22
"Texas";"US";1403;40
"Texas";"US";8988;220
"Texas";"US";3048;94
"Texas";"US";3608;70
"Texas";"US";3231;100
"Texas";"US";2990;54
"Texas";"US";2499;71
"Texas";"US";13157;359
"Texas";"US";3685;111
"Texas";"US";453;12
"Texas";"US";1758;38
"Texas";"US";2699;78
"Texas";"US";10;0
"Texas";"US";68210;1058
"Texas";"US";874;27
"Texas";"US";2525;45
"Texas";"US";1192;53
"Texas";"US";863;24
"Texas";"US";578;8
"Texas";"US";6133;161
"Texas";"US";12969;412
"Texas";"US";962;39
"Texas";"US";43180;757
"Texas";"US";118;8
"Texas";"US";7069;170
"Texas";"US";354;11
"Texas";"US";29594;389
"Texas";"US";3812;90
"Texas";"US";874;28
"Texas";"US";1006;43
"Texas";"US";3153;98
"Texas";"US";89520;1120
"Texas";"US";3668;89
"Texas";"US";1684;57
"Texas";"US";174;9
"Texas";"US";7926;237
"Texas";"US";8958;190
"Texas";"US";957;54
"Texas";"US";2544;81
"Texas";"US";68460;1298
"Texas";"US";1620;38
"Texas";"US";384;6
"Texas";"US";13871;298
"Texas";"US";4856;123
"Texas";"US";2992;109
"Texas";"US";24910;349
"Texas";"US";1590;42
"Texas";"US";2374;57
"Texas";"US";5974;217
"Texas";"US";25370;573
"Texas";"US";914;28
"Texas";"US";1537;48
"Texas";"US";25542;377
"Texas";"US";620;10
"Texas";"US";576;20
"Texas";"US";1431;55
"Texas";"US";3741;59
"Texas";"US";1203;31
"Texas";"US";108;1
"Texas";"US";2983;66
"Texas";"US";17900;223
"Texas";"US";1749;55
"Texas";"US";8201;189
"Texas";"US";965;77
"Texas";"US";900;37
"Texas";"US";2925;81
"Texas";"US";7186;298
"Texas";"US";1005;29
"Texas";"US";364;9
"Texas";"US";3522;85
"Texas";"US";533;7
"Texas";"US";2968;113
"Texas";"US";307;16
"Texas";"US";37260;827
"Texas";"US";1509;24
"Texas";"US";11780;335
"Texas";"US";1284;37
"Texas";"US";178;5
"Texas";"US";238;6
"Texas";"US";633;11
"Texas";"US";1499;22
"Texas";"US";372444;4922
"Texas";"US";23619;590
"Texas";"US";109;3
"Texas";"US";2259;67
"Texas";"US";140;7
"Texas";"US";5815;104
"Texas";"US";25458;393
"Texas";"US";123040;1475
"Texas";"US";1651;62
"Texas";"US";2488;71
"Texas";"US";0;0
"Texas";"US";5913;155
"Texas";"US";628;15
"Texas";"US";6403;118
"Texas";"US";10712;255
"Texas";"US";8261;227
"Texas";"US";13128;354
"Texas";"US";11838;186
"Texas";"US";6629;87
"Texas";"US";2010;35
"Texas";"US";5854;133
"Texas";"US";57285;917
"Texas";"US";6307;189
"Texas";"US";801;14
"Texas";"US";22431;536
"Texas";"US";2438;68
"Texas";"US";4918;114
"Texas";"US";79140;735
"Texas";"US";7692;142
"Texas";"US";1346;33
"Texas";"US";11630;207
"Texas";"US";6685;232
"Texas";"US";1295;35
"Texas";"US";3005;72
"Texas";"US";2218;46
"Texas";"US";2563;56
"Utah";"US";34143;184
"Utah";"US";14779;121
"Utah";"US";61435;292
"Utah";"US";213068;1257
"Utah";"US";2740;43
"Utah";"US";7009;55
"Utah";"US";44107;457
"Utah";"US";7564;19
"Utah";"US";13534;81
"Utah";"US";8914;79
"Utah";"US";1660;3
"Utah";"US";137474;609
"Utah";"US";6734;29
"Utah";"US";48791;335
"Vermont";"US";1969;10
"Vermont";"US";4450;36
"Vermont";"US";2664;21
"Vermont";"US";13428;131
"Vermont";"US";780;2
"Vermont";"US";4253;53
"Vermont";"US";443;2
"Vermont";"US";1783;9
"Vermont";"US";1809;7
"Vermont";"US";3537;25
"Vermont";"US";5737;32
"Vermont";"US";108;0
"Vermont";"US";4424;28
"Vermont";"US";2909;27
"Vermont";"US";3901;33
"Virgin Islands";"US";7530;87
"Virginia";"US";4228;81
"Virginia";"US";8567;110
"Virginia";"US";14922;155
"Virginia";"US";2290;83
"Virginia";"US";1580;42
"Virginia";"US";4543;61
"Virginia";"US";2548;36
"Virginia";"US";19673;276
"Virginia";"US";10781;140
"Virginia";"US";519;15
"Virginia";"US";10507;167
"Virginia";"US";1133;17
"Virginia";"US";4203;57
"Virginia";"US";2452;50
"Virginia";"US";1857;35
"Virginia";"US";2866;79
"Virginia";"US";2746;40
"Virginia";"US";1433;28
"Virginia";"US";7673;149
"Virginia";"US";4322;55
"Virginia";"US";4389;105
"Virginia";"US";752;21
"Virginia";"US";1384;28
"Virginia";"US";5552;62
"Virginia";"US";29938;371
"Virginia";"US";41786;574
"Virginia";"US";1538;30
"Virginia";"US";2700;69
"Virginia";"US";789;18
"Virginia";"US";663;10
"Virginia";"US";7000;92
"Virginia";"US";752;19
"Virginia";"US";6512;198
"Virginia";"US";1990;30
"Virginia";"US";3482;59
"Virginia";"US";843;46
"Virginia";"US";1336;20
"Virginia";"US";95666;1178
"Virginia";"US";1103;35
"Virginia";"US";719;14
"Virginia";"US";7603;89
"Virginia";"US";1564;32
"Virginia";"US";2977;29
"Virginia";"US";6557;112
"Virginia";"US";1681;44
"Virginia";"US";12611;164
"Virginia";"US";3208;26
"Virginia";"US";1645;64
"Virginia";"US";2426;33
"Virginia";"US";4040;80
"Virginia";"US";2212;31
"Virginia";"US";2312;52
"Virginia";"US";2368;45
"Virginia";"US";1966;26
"Virginia";"US";4148;114
"Virginia";"US";15582;249
"Virginia";"US";12598;201
"Virginia";"US";8537;114
"Virginia";"US";36220;737
"Virginia";"US";7093;175
"Virginia";"US";197;4
"Virginia";"US";3757;90
"Virginia";"US";4646;92
"Virginia";"US";7491;98
"Virginia";"US";2891;24
"Virginia";"US";2140;25
"Virginia";"US";675;9
"Virginia";"US";1087;23
"Virginia";"US";3945;62
"Virginia";"US";1632;37
"Virginia";"US";36292;304
"Virginia";"US";3579;53
"Virginia";"US";1206;22
"Virginia";"US";12113;196
"Virginia";"US";1113;23
"Virginia";"US";5310;54
"Virginia";"US";1290;14
"Virginia";"US";2227;94
"Virginia";"US";925;24
"Virginia";"US";3606;89
"Virginia";"US";992;33
"Virginia";"US";12221;116
"Virginia";"US";1470;20
"Virginia";"US";2612;26
"Virginia";"US";21289;306
"Virginia";"US";25250;359
"Virginia";"US";1185;46
"Virginia";"US";1258;37
"Virginia";"US";665;17
"Virginia";"US";2668;70
"Virginia";"US";4056;63
"Virginia";"US";3639;89
"Virginia";"US";2306;60
"Virginia";"US";5143;105
"Virginia";"US";8532;133
"Virginia";"US";1383;23
"Virginia";"US";13068;250
"Virginia";"US";2992;29
"Virginia";"US";3013;52
