"Province_State";"Country_Region";"Confirmed";"Deaths"
"Arizona";"US";11031;277
"Arizona";"US";8478;131
"Arizona";"US";1356;22
"Arizona";"US";3386;102
"Arizona";"US";797681;12742
"Arizona";"US";35865;1044
"Arizona";"US";24371;675
"Arizona";"US";0;0
"Arizona";"US";158853;2883
"Arizona";"US";80395;1163
"Arizona";"US";9827;196
"Arizona";"US";0;0
"Arizona";"US";32381;787
"Arizona";"US";42712;927
"Arkansas";"US";3540;60
"Arkansas";"US";3222;49
"Arkansas";"US";6124;187
"Arkansas";"US";43811;629
"Arkansas";"US";6441;131
"Arkansas";"US";2011;41
"Arkansas";"US";605;8
"Arkansas";"US";4403;75
"Arkansas";"US";2033;47
"Arkansas";"US";3367;61
"Arkansas";"US";2802;74
"Arkansas";"US";3955;95
"Arkansas";"US";1440;33
"Arkansas";"US";3410;74
"Arkansas";"US";3249;46
"Arkansas";"US";22125;249
"Arkansas";"US";11030;179
"Arkansas";"US";8993;180
"Arkansas";"US";3035;66
"Arkansas";"US";1144;19
"Arkansas";"US";1941;33
"Arkansas";"US";2946;55
"Arkansas";"US";20255;227
"Arkansas";"US";2806;55
"Arkansas";"US";1873;67
"Arkansas";"US";16173;399
"Arkansas";"US";2910;50
"Arkansas";"US";10373;125
"Arkansas";"US";3008;41
"Arkansas";"US";7766;109
"Arkansas";"US";2524;38
"Arkansas";"US";6855;161
"Arkansas";"US";2702;55
"Arkansas";"US";4549;46
"Arkansas";"US";12449;228
"Arkansas";"US";4678;58
"Arkansas";"US";862;28
"Arkansas";"US";3467;62
"Arkansas";"US";2183;52
"Arkansas";"US";3679;57
"Arkansas";"US";2124;81
"Arkansas";"US";3728;51
"Arkansas";"US";12347;176
"Arkansas";"US";2616;40
"Arkansas";"US";2282;62
"Arkansas";"US";6651;143
"Arkansas";"US";8643;149
"Arkansas";"US";1204;25
"Arkansas";"US";1159;46
"Arkansas";"US";1411;40
"Arkansas";"US";1215;39
"Arkansas";"US";3455;86
"Arkansas";"US";1582;22
"Arkansas";"US";3234;77
"Arkansas";"US";1752;37
"Arkansas";"US";5087;102
"Arkansas";"US";3009;112
"Arkansas";"US";12263;158
"Arkansas";"US";1288;29
"Arkansas";"US";60116;934
"Arkansas";"US";3444;64
"Arkansas";"US";18911;246
"Arkansas";"US";1759;31
"Arkansas";"US";1308;25
"Arkansas";"US";23135;393
"Arkansas";"US";4073;60
"Arkansas";"US";3122;70
"Arkansas";"US";4881;69
"Arkansas";"US";1904;45
"Arkansas";"US";5500;0
"Arkansas";"US";5953;144
"Arkansas";"US";2280;44
"Arkansas";"US";45653;493
"Arkansas";"US";13847;206
"Arkansas";"US";1140;24
"Arkansas";"US";4772;81
"California";"US";124658;1504
"California";"US";106;0
"California";"US";5737;66
"California";"US";25295;309
"California";"US";4356;85
"California";"US";3235;19
"California";"US";103292;1045
"California";"US";3712;42
"California";"US";18166;161
"California";"US";155899;2246
"California";"US";4551;36
"California";"US";10043;117
"California";"US";38128;769
"California";"US";2543;45
"California";"US";156517;1781
"California";"US";35038;358
"California";"US";6990;110
"California";"US";7923;55
"California";"US";1525486;27128
"California";"US";26005;311
"California";"US";18342;248
"California";"US";1567;18
"California";"US";8488;94
"California";"US";44807;664
"California";"US";747;5
"California";"US";1829;4
"California";"US";52340;625
"California";"US";13372;104
"California";"US";9914;103
"California";"US";332950;5675
"California";"US";0;0
"California";"US";41881;468
"California";"US";1912;7
"California";"US";384945;5306
"California";"US";167400;2423
"California";"US";7759;77
"California";"US";371882;5944
"California";"US";404708;4319
"California";"US";56614;669
"California";"US";107000;1833
"California";"US";31294;358
"California";"US";56058;629
"California";"US";47035;548
"California";"US";151169;1922
"California";"US";22028;222
"California";"US";25917;440
"California";"US";217;0
"California";"US";4709;54
"California";"US";47422;356
"California";"US";42912;412
"California";"US";91299;1413
"California";"US";14494;181
"California";"US";10230;129
"California";"US";988;17
"California";"US";85614;1082
"California";"US";7677;90
"California";"US";243;0
"California";"US";103646;1188
"California";"US";21451;257
"California";"US";10700;88
"Colorado";"US";83674;913
"Colorado";"US";2877;48
"Colorado";"US";88212;904
"Colorado";"US";1844;7
"Colorado";"US";559;5
"Colorado";"US";1876;31
"Colorado";"US";34319;281
"Colorado";"US";7514;84
"Colorado";"US";2672;36
"Colorado";"US";236;7
"Colorado";"US";885;6
"Colorado";"US";1127;42
"Colorado";"US";424;13
"Colorado";"US";2466;26
"Colorado";"US";459;11
"Colorado";"US";4536;96
"Colorado";"US";101075;1004
"Colorado";"US";256;5
"Colorado";"US";45231;318
"Colorado";"US";9197;32
"Colorado";"US";113381;1242
"Colorado";"US";2984;26
"Colorado";"US";9902;128
"Colorado";"US";8635;69
"Colorado";"US";529;3
"Colorado";"US";2284;16
"Colorado";"US";1979;12
"Colorado";"US";64;0
"Colorado";"US";817;21
"Colorado";"US";122;0
"Colorado";"US";72064;981
"Colorado";"US";262;4
"Colorado";"US";1118;21
"Colorado";"US";6872;59
"Colorado";"US";1128;1
"Colorado";"US";44649;367
"Colorado";"US";2153;27
"Colorado";"US";1363;8
"Colorado";"US";5044;91
"Colorado";"US";27629;392
"Colorado";"US";148;1
"Colorado";"US";2157;47
"Colorado";"US";3865;47
"Colorado";"US";6584;107
"Colorado";"US";3932;107
"Colorado";"US";3161;94
"Colorado";"US";509;6
"Colorado";"US";0;0
"Colorado";"US";1678;11
"Colorado";"US";579;15
"Colorado";"US";3290;6
"Colorado";"US";1899;37
"Colorado";"US";29234;581
"Colorado";"US";1194;10
"Colorado";"US";1792;29
"Colorado";"US";3814;23
"Colorado";"US";790;9
"Colorado";"US";106;0
"Colorado";"US";1263;5
"Colorado";"US";352;6
"Colorado";"US";5317;12
"Colorado";"US";3276;41
"Colorado";"US";103;0
"Colorado";"US";742;24
"Colorado";"US";52291;527
"Colorado";"US";1365;18
"Connecticut";"US";115582;2320
"Connecticut";"US";102237;2615
"Connecticut";"US";18271;335
"Connecticut";"US";15625;401
"Connecticut";"US";109448;2266
"Connecticut";"US";29473;500
"Connecticut";"US";11921;201
"Connecticut";"US";1411;3
"Connecticut";"US";14505;224
"Delaware";"US";28070;469
"Delaware";"US";86770;1054
"Delaware";"US";37407;650
"Delaware";"US";423;0
"Diamond Princess";"US";49;0
"District of Columbia";"US";66510;1196
"Florida";"US";40253;285
"Florida";"US";6022;62
"Florida";"US";32742;394
"Florida";"US";5361;58
"Florida";"US";82080;914
"Florida";"US";362721;3079
"Florida";"US";3014;45
"Florida";"US";23696;437
"Florida";"US";20657;463
"Florida";"US";34027;352
"Florida";"US";58636;551
"Florida";"US";15004;170
"Florida";"US";6974;97
"Florida";"US";2968;24
"Florida";"US";166899;1483
"Florida";"US";57661;706
"Florida";"US";14607;114
"Florida";"US";2269;20
"Florida";"US";8707;99
"Florida";"US";3180;44
"Florida";"US";1459;19
"Florida";"US";3002;45
"Florida";"US";2772;25
"Florida";"US";6111;45
"Florida";"US";8028;87
"Florida";"US";28783;482
"Florida";"US";16150;366
"Florida";"US";245680;1832
"Florida";"US";3891;49
"Florida";"US";22345;306
"Florida";"US";10225;158
"Florida";"US";2518;28
"Florida";"US";2223;26
"Florida";"US";55740;663
"Florida";"US";128243;1009
"Florida";"US";51935;332
"Florida";"US";7053;56
"Florida";"US";1834;16
"Florida";"US";3662;45
"Florida";"US";66185;689
"Florida";"US";57347;996
"Florida";"US";20552;335
"Florida";"US";684494;6472
"Florida";"US";11149;52
"Florida";"US";15617;127
"Florida";"US";34948;367
"Florida";"US";7468;89
"Florida";"US";231968;1310
"Florida";"US";73149;529
"Florida";"US";229772;2883
"Florida";"US";80128;802
"Florida";"US";137413;1671
"Florida";"US";130013;1387
"Florida";"US";12859;160
"Florida";"US";32854;291
"Florida";"US";57318;844
"Florida";"US";63187;516
"Florida";"US";41421;221
"Florida";"US";48233;657
"Florida";"US";14814;284
"Florida";"US";9288;140
"Florida";"US";4607;48
"Florida";"US";2961;24174
"Florida";"US";3078;74
"Florida";"US";77571;846
"Florida";"US";6464;56
"Florida";"US";12934;89
"Florida";"US";4579;52
"Georgia";"US";3529;107
"Georgia";"US";1585;37
"Georgia";"US";2639;62
"Georgia";"US";373;14
"Georgia";"US";6749;196
"Georgia";"US";2785;65
"Georgia";"US";14974;200
"Georgia";"US";20820;361
"Georgia";"US";3238;106
"Georgia";"US";3501;70
"Georgia";"US";25993;654
"Georgia";"US";2329;81
"Georgia";"US";3140;88
"Georgia";"US";2433;73
"Georgia";"US";6328;76
"Georgia";"US";11227;215
"Georgia";"US";3749;85
"Georgia";"US";4755;123
"Georgia";"US";845;21
"Georgia";"US";8041;97
"Georgia";"US";1562;87
"Georgia";"US";16576;339
"Georgia";"US";9782;116
"Georgia";"US";2270;56
"Georgia";"US";39035;715
"Georgia";"US";6087;20
"Georgia";"US";4635;106
"Georgia";"US";44370;476
"Georgia";"US";20316;186
"Georgia";"US";313;4
"Georgia";"US";39942;767
"Georgia";"US";1498;36
"Georgia";"US";111523;1421
"Georgia";"US";7934;240
"Georgia";"US";7541;201
"Georgia";"US";25176;312
"Georgia";"US";3624;64
"Georgia";"US";21177;383
"Georgia";"US";1148;45
"Georgia";"US";3159;114
"Georgia";"US";2196;21
"Georgia";"US";4727;77
"Georgia";"US";93164;1367
"Georgia";"US";4795;105
"Georgia";"US";3624;133
"Georgia";"US";1656;60
"Georgia";"US";12524;424
"Georgia";"US";22619;306
"Georgia";"US";1882;57
"Georgia";"US";729;11
"Georgia";"US";8922;175
"Georgia";"US";3371;90
"Georgia";"US";4463;139
"Georgia";"US";1642;54
"Georgia";"US";3839;109
"Georgia";"US";13420;245
"Georgia";"US";18655;390
"Georgia";"US";34753;287
"Georgia";"US";3973;84
"Georgia";"US";134159;1829
"Georgia";"US";4785;137
"Georgia";"US";414;21
"Georgia";"US";15419;340
"Georgia";"US";11458;202
"Georgia";"US";3663;92
"Georgia";"US";2741;73
"Georgia";"US";135784;1519
"Georgia";"US";7525;210
"Georgia";"US";38838;667
"Georgia";"US";1128;82
"Georgia";"US";3835;126
"Georgia";"US";3839;95
"Georgia";"US";3557;73
"Georgia";"US";1488;42
"Georgia";"US";38749;516
"Georgia";"US";25494;405
"Georgia";"US";1439;40
"Georgia";"US";14943;224
"Georgia";"US";2175;60
"Georgia";"US";2970;60
"Georgia";"US";2703;87
"Georgia";"US";1191;58
"Georgia";"US";1563;63
"Georgia";"US";3540;97
"Georgia";"US";3473;98
"Georgia";"US";1479;17
"Georgia";"US";9195;249
"Georgia";"US";4777;82
"Georgia";"US";7604;128
"Georgia";"US";1205;33
"Georgia";"US";1771;28
"Georgia";"US";21479;320
"Georgia";"US";4871;109
"Georgia";"US";1344;45
"Georgia";"US";5023;80
"Georgia";"US";979;40
"Georgia";"US";3552;77
"Georgia";"US";1711;32
"Georgia";"US";3013;119
"Georgia";"US";1237;23
"Georgia";"US";3382;101
"Georgia";"US";4270;152
"Georgia";"US";1524;43
"Georgia";"US";3284;48
"Georgia";"US";7674;144
"Georgia";"US";24515;662
"Georgia";"US";16575;360
"Georgia";"US";5839;82
"Georgia";"US";2238;43
"Georgia";"US";41765;1120
"Georgia";"US";25613;347
"Georgia";"US";4185;110
"Georgia";"US";5655;121
"Georgia";"US";4311;104
"Georgia";"US";3868;71
"Georgia";"US";8621;163
"Georgia";"US";1527;62
"Georgia";"US";3271;84
"Georgia";"US";257;4
"Georgia";"US";2633;74
"Georgia";"US";1012;43
"Georgia";"US";35491;731
"Georgia";"US";11644;246
"Georgia";"US";701;8
"Georgia";"US";1803;62
"Georgia";"US";1524;26
"Georgia";"US";10524;324
"Georgia";"US";4835;120
"Georgia";"US";1532;29
"Georgia";"US";4296;137
"Georgia";"US";743;28
"Georgia";"US";168;3
"Georgia";"US";3836;113
"Georgia";"US";1292;38
"Georgia";"US";2277;74
"Georgia";"US";1235;57
"Georgia";"US";7738;183
"Georgia";"US";8368;185
"Georgia";"US";5481;174
"Georgia";"US";1786;83
"Georgia";"US";1243;53
"Georgia";"US";10919;323
"Georgia";"US";1729;49
"Georgia";"US";1107;62
"Georgia";"US";3826;9
"Georgia";"US";3577;129
"Georgia";"US";5457;185
"Georgia";"US";11553;156
"Georgia";"US";15249;350
"Georgia";"US";7405;249
"Georgia";"US";771;26
"Georgia";"US";3235;124
"Georgia";"US";5834;173
"Georgia";"US";273;6
"Georgia";"US";979;35
"Georgia";"US";4874;132
"Georgia";"US";22935;349
"Georgia";"US";1284;60
"Georgia";"US";1573;38
"Georgia";"US";1514;46
"Georgia";"US";3093;94
"Grand Princess";"US";103;3
"Guam";"US";19163;263
"Hawaii";"US";11700;138
"Hawaii";"US";59504;757
"Hawaii";"US";3071;13
"Hawaii";"US";10340;99
"Hawaii";"US";2899;11
"Hawaii";"US";0;0
"Idaho";"US";85156;833
"Idaho";"US";547;14
"Idaho";"US";14195;201
"Idaho";"US";728;14
"Idaho";"US";1452;29
"Idaho";"US";7187;126
"Idaho";"US";3165;27
"Idaho";"US";816;11
"Idaho";"US";6422;123
"Idaho";"US";21459;230
"Idaho";"US";1697;45
"Idaho";"US";384;4
"Idaho";"US";108;1
"Idaho";"US";43327;573
"Idaho";"US";1049;21
"Idaho";"US";3965;43
"Idaho";"US";89;0
"Idaho";"US";1670;27
"Idaho";"US";400;6
"Idaho";"US";4352;51
"Idaho";"US";1740;26
"Idaho";"US";1617;18
"Idaho";"US";2885;68
"Idaho";"US";2345;43
"Idaho";"US";2287;39
"Idaho";"US";4395;51
"Idaho";"US";4364;53
"Idaho";"US";30742;438
"Idaho";"US";4714;40
"Idaho";"US";941;20
"Idaho";"US";827;23
"Idaho";"US";732;14
"Idaho";"US";9051;40
"Idaho";"US";3243;49
"Idaho";"US";6347;104
"Idaho";"US";583;10
"Idaho";"US";1696;41
"Idaho";"US";4239;71
"Idaho";"US";1106;16
"Idaho";"US";2108;63
"Idaho";"US";1712;6
"Idaho";"US";16443;227
"Idaho";"US";2;0
"Idaho";"US";1562;13
"Idaho";"US";1913;47
"Illinois";"US";14146;159
"Illinois";"US";800;13
"Illinois";"US";2698;28
"Illinois";"US";8524;84
"Illinois";"US";1097;12
"Illinois";"US";4813;97
"Illinois";"US";761;2
"Illinois";"US";2601;41
"Illinois";"US";2750;31
"Illinois";"US";29225;204
"Illinois";"US";5704;83
"Illinois";"US";2906;42
"Illinois";"US";2808;54
"Illinois";"US";7379;105
"Illinois";"US";8499;135
"Illinois";"US";669643;11452
"Illinois";"US";3500;31
"Illinois";"US";2044;27
"Illinois";"US";2349;30
"Illinois";"US";13176;140
"Illinois";"US";3479;38
"Illinois";"US";116025;1404
"Illinois";"US";2829;50
"Illinois";"US";1118;19
"Illinois";"US";7073;106
"Illinois";"US";4595;69
"Illinois";"US";2626;59
"Illinois";"US";7607;119
"Illinois";"US";5549;85
"Illinois";"US";820;9
"Illinois";"US";2143;40
"Illinois";"US";8022;90
"Illinois";"US";1403;23
"Illinois";"US";2993;35
"Illinois";"US";656;16
"Illinois";"US";806;14
"Illinois";"US";7164;82
"Illinois";"US";4544;82
"Illinois";"US";8339;95
"Illinois";"US";1707;21
"Illinois";"US";6888;147
"Illinois";"US";3628;55
"Illinois";"US";2524;29
"Illinois";"US";2430;32
"Illinois";"US";72551;898
"Illinois";"US";19184;264
"Illinois";"US";17525;119
"Illinois";"US";7844;175
"Illinois";"US";15884;294
"Illinois";"US";85690;1110
"Illinois";"US";3465;36
"Illinois";"US";5058;65
"Illinois";"US";6233;101
"Illinois";"US";5175;76
"Illinois";"US";16352;259
"Illinois";"US";7481;115
"Illinois";"US";42113;616
"Illinois";"US";7408;151
"Illinois";"US";1501;23
"Illinois";"US";2249;53
"Illinois";"US";2287;54
"Illinois";"US";3988;66
"Illinois";"US";38239;343
"Illinois";"US";24779;227
"Illinois";"US";1881;14
"Illinois";"US";2271;37
"Illinois";"US";5521;105
"Illinois";"US";5270;84
"Illinois";"US";5281;102
"Illinois";"US";2571;33
"Illinois";"US";8378;95
"Illinois";"US";6;0
"Illinois";"US";28429;384
"Illinois";"US";4509;78
"Illinois";"US";2250;14
"Illinois";"US";2814;58
"Illinois";"US";574;6
"Illinois";"US";1078;12
"Illinois";"US";625;5
"Illinois";"US";5706;103
"Illinois";"US";3063;59
"Illinois";"US";20406;375
"Illinois";"US";4507;71
"Illinois";"US";27041;295
"Illinois";"US";1160;12
"Illinois";"US";733;7
"Illinois";"US";3804;51
"Illinois";"US";37946;618
"Illinois";"US";877;29
"Illinois";"US";6929;103
"Illinois";"US";21903;349
"Illinois";"US";72;2433
"Illinois";"US";3240;50
"Illinois";"US";15885;210
"Illinois";"US";2226;19
"Illinois";"US";2590;68
"Illinois";"US";2217;30
"Illinois";"US";3220;65
"Illinois";"US";2882;33
"Illinois";"US";8937;188
"Illinois";"US";97785;1159
"Illinois";"US";12567;184
"Illinois";"US";46109;582
"Illinois";"US";6240;92
"Indiana";"US";5278;81
"Indiana";"US";64347;862
"Indiana";"US";12544;188
"Indiana";"US";1605;17
"Indiana";"US";2139;44
"Indiana";"US";9576;120
"Indiana";"US";1698;50
"Indiana";"US";2870;37
"Indiana";"US";7907;126
"Indiana";"US";19785;275
"Indiana";"US";4521;62
"Indiana";"US";6141;76
"Indiana";"US";1671;29
"Indiana";"US";4964;116
"Indiana";"US";7416;106
"Indiana";"US";8757;98
"Indiana";"US";4491;109
"Indiana";"US";16230;286
"Indiana";"US";8673;138
"Indiana";"US";39011;536
"Indiana";"US";4290;94
"Indiana";"US";11792;225
"Indiana";"US";3649;62
"Indiana";"US";2835;44
"Indiana";"US";3522;70
"Indiana";"US";6922;118
"Indiana";"US";11484;233
"Indiana";"US";4583;99
"Indiana";"US";49481;481
"Indiana";"US";12644;184
"Indiana";"US";6806;96
"Indiana";"US";25548;379
"Indiana";"US";8917;163
"Indiana";"US";16181;310
"Indiana";"US";7280;107
"Indiana";"US";7380;93
"Indiana";"US";5919;91
"Indiana";"US";3154;50
"Indiana";"US";5617;102
"Indiana";"US";4346;66
"Indiana";"US";26876;463
"Indiana";"US";6779;113
"Indiana";"US";13763;162
"Indiana";"US";4138;90
"Indiana";"US";16638;260
"Indiana";"US";70517;1220
"Indiana";"US";7861;182
"Indiana";"US";20440;444
"Indiana";"US";142556;2217
"Indiana";"US";8792;146
"Indiana";"US";1492;19
"Indiana";"US";6384;106
"Indiana";"US";16237;217
"Indiana";"US";6830;122
"Indiana";"US";10134;188
"Indiana";"US";1765;52
"Indiana";"US";8921;121
"Indiana";"US";905;13
"Indiana";"US";3202;70
"Indiana";"US";3416;76
"Indiana";"US";2449;30
"Indiana";"US";2814;53
"Indiana";"US";2417;44
"Indiana";"US";24683;380
"Indiana";"US";3983;44
"Indiana";"US";2031;58
"Indiana";"US";6265;82
"Indiana";"US";3770;107
"Indiana";"US";5408;92
"Indiana";"US";2933;32
"Indiana";"US";4759;78
"Indiana";"US";7958;127
"Indiana";"US";3534;46
"Indiana";"US";48135;639
"Indiana";"US";3436;72
"Indiana";"US";6411;85
"Indiana";"US";3424;54
"Indiana";"US";1437;12
"Indiana";"US";29863;271
"Indiana";"US";2446;64
"Indiana";"US";0;581
"Indiana";"US";1154;16
"Indiana";"US";33874;494
"Indiana";"US";2775;57
"Indiana";"US";18609;308
"Indiana";"US";5958;108
"Indiana";"US";1314;16
"Indiana";"US";11889;189
"Indiana";"US";3806;54
"Indiana";"US";11794;264
"Indiana";"US";4629;98
"Indiana";"US";4599;67
"Indiana";"US";6311;60
"Iowa";"US";1143;37
"Iowa";"US";574;8
"Iowa";"US";2039;55
"Iowa";"US";2053;57
"Iowa";"US";749;17
"Iowa";"US";4048;59
"Iowa";"US";21974;378
"Iowa";"US";3897;39
"Iowa";"US";3953;72
"Iowa";"US";3057;41
"Iowa";"US";5021;49
"Iowa";"US";2327;44
"Iowa";"US";1969;19
"Iowa";"US";3677;55
"Iowa";"US";2334;66
"Iowa";"US";2655;27
"Iowa";"US";7964;123
"Iowa";"US";2113;47
"Iowa";"US";1789;22
"Iowa";"US";1608;29
"Iowa";"US";2955;36
"Iowa";"US";2444;59
"Iowa";"US";7725;114
"Iowa";"US";3537;47
"Iowa";"US";15320;113
"Iowa";"US";1246;25
"Iowa";"US";1019;13
"Iowa";"US";2946;54
"Iowa";"US";7098;105
"Iowa";"US";3146;55
"Iowa";"US";18515;241
"Iowa";"US";1782;46
"Iowa";"US";2863;53
"Iowa";"US";2554;49
"Iowa";"US";1830;29
"Iowa";"US";959;13
"Iowa";"US";1275;17
"Iowa";"US";1836;37
"Iowa";"US";1681;37
"Iowa";"US";2598;57
"Iowa";"US";2146;39
"Iowa";"US";2843;53
"Iowa";"US";2343;79
"Iowa";"US";4186;55
"Iowa";"US";1468;24
"Iowa";"US";1851;30
"Iowa";"US";1301;41
"Iowa";"US";2296;34
"Iowa";"US";3077;47
"Iowa";"US";6195;91
"Iowa";"US";2230;43
"Iowa";"US";19778;105
"Iowa";"US";4048;62
"Iowa";"US";1508;39
"Iowa";"US";2890;77
"Iowa";"US";5908;105
"Iowa";"US";32142;424
"Iowa";"US";1769;53
"Iowa";"US";1244;26
"Iowa";"US";2061;42
"Iowa";"US";2345;25
"Iowa";"US";3653;65
"Iowa";"US";5578;97
"Iowa";"US";6690;93
"Iowa";"US";2209;30
"Iowa";"US";1820;43
"Iowa";"US";1229;39
"Iowa";"US";1427;39
"Iowa";"US";1617;45
"Iowa";"US";6645;117
"Iowa";"US";2406;65
"Iowa";"US";1048;18
"Iowa";"US";2725;33
"Iowa";"US";1505;32
"Iowa";"US";4883;88
"Iowa";"US";1207;24
"Iowa";"US";80319;799
"Iowa";"US";15890;213
"Iowa";"US";2372;43
"Iowa";"US";767;29
"Iowa";"US";1710;26
"Iowa";"US";26637;292
"Iowa";"US";1964;42
"Iowa";"US";6101;77
"Iowa";"US";13802;58
"Iowa";"US";2797;77
"Iowa";"US";985;14
"Iowa";"US";4047;0
"Iowa";"US";1911;41
"Iowa";"US";932;22
"Iowa";"US";6441;144
"Iowa";"US";8450;104
"Iowa";"US";3914;63
"Iowa";"US";845;25
"Iowa";"US";7326;122
"Iowa";"US";2159;38
"Iowa";"US";2581;43
"Iowa";"US";20490;258
"Iowa";"US";1213;9
"Iowa";"US";2661;49
"Kansas";"US";2117;26
"Kansas";"US";1180;22
"Kansas";"US";2542;26
"Kansas";"US";589;7
"Kansas";"US";4273;66
"Kansas";"US";2613;44
"Kansas";"US";1803;40
"Kansas";"US";11646;140
"Kansas";"US";405;4
"Kansas";"US";553;12
"Kansas";"US";3800;78
"Kansas";"US";470;14
"Kansas";"US";351;7
"Kansas";"US";1311;31
"Kansas";"US";1598;30
"Kansas";"US";1342;28
"Kansas";"US";329;13
"Kansas";"US";6189;128
"Kansas";"US";7039;104
"Kansas";"US";425;13
"Kansas";"US";3115;61
"Kansas";"US";1506;29
"Kansas";"US";13074;106
"Kansas";"US";442;13
"Kansas";"US";347;6
"Kansas";"US";4812;75
"Kansas";"US";1460;31
"Kansas";"US";8113;92
"Kansas";"US";7399;97
"Kansas";"US";4032;61
"Kansas";"US";4980;59
"Kansas";"US";548;22
"Kansas";"US";337;12
"Kansas";"US";1436;30
"Kansas";"US";939;22
"Kansas";"US";186;3
"Kansas";"US";1047;16
"Kansas";"US";317;1
"Kansas";"US";998;24
"Kansas";"US";5471;91
"Kansas";"US";628;9
"Kansas";"US";256;10
"Kansas";"US";2305;20
"Kansas";"US";2750;51
"Kansas";"US";554;11
"Kansas";"US";81815;963
"Kansas";"US";866;16
"Kansas";"US";1280;24
"Kansas";"US";417;6
"Kansas";"US";3911;62
"Kansas";"US";196;8
"Kansas";"US";10988;135
"Kansas";"US";396;6
"Kansas";"US";1660;21
"Kansas";"US";516;9
"Kansas";"US";5802;96
"Kansas";"US";1875;35
"Kansas";"US";1690;32
"Kansas";"US";4860;98
"Kansas";"US";747;14
"Kansas";"US";4601;69
"Kansas";"US";870;17
"Kansas";"US";5560;120
"Kansas";"US";825;22
"Kansas";"US";444;9
"Kansas";"US";2152;56
"Kansas";"US";2890;53
"Kansas";"US";529;17
"Kansas";"US";1561;32
"Kansas";"US";2199;39
"Kansas";"US";495;15
"Kansas";"US";829;14
"Kansas";"US";0;0
"Kansas";"US";1566;20
"Kansas";"US";976;28
"Kansas";"US";3120;44
"Kansas";"US";1352;27
"Kansas";"US";531;7
"Kansas";"US";12366;173
"Kansas";"US";938;14
"Kansas";"US";1555;16
"Kansas";"US";8428;64
"Kansas";"US";852;13
"Kansas";"US";555;16
"Kansas";"US";1297;33
"Kansas";"US";9069;185
"Kansas";"US";879;31
"Kansas";"US";85808;1073
"Kansas";"US";4941;53
"Kansas";"US";27061;476
"Kansas";"US";555;16
"Kansas";"US";1055;13
"Kansas";"US";465;3
"Kansas";"US";723;19
"Kansas";"US";311;7
"Kansas";"US";979;15
"Kansas";"US";3479;62
"Kansas";"US";1624;23
"Kansas";"US";517;8
"Kansas";"US";0;0
"Kansas";"US";978;18
"Kansas";"US";309;5
"Kansas";"US";893;17
"Kansas";"US";312;8
"Kansas";"US";1638;34
"Kansas";"US";441;10
"Kansas";"US";28883;372
"Kentucky";"US";3620;81
"Kentucky";"US";3920;74
"Kentucky";"US";3737;52
"Kentucky";"US";731;21
"Kentucky";"US";8412;159
"Kentucky";"US";1754;32
"Kentucky";"US";5927;104
"Kentucky";"US";21661;210
"Kentucky";"US";3458;38
"Kentucky";"US";8895;115
"Kentucky";"US";5598;94
"Kentucky";"US";1255;14
"Kentucky";"US";2103;40
"Kentucky";"US";3080;38
"Kentucky";"US";12633;138
"Kentucky";"US";2462;40
"Kentucky";"US";2509;51
"Kentucky";"US";5297;64
"Kentucky";"US";13146;111
"Kentucky";"US";672;12
"Kentucky";"US";2042;30
"Kentucky";"US";4799;67
"Kentucky";"US";2755;56
"Kentucky";"US";10584;147
"Kentucky";"US";5545;44
"Kentucky";"US";5175;62
"Kentucky";"US";2238;34
"Kentucky";"US";1328;36
"Kentucky";"US";1315;18
"Kentucky";"US";18029;280
"Kentucky";"US";1607;32
"Kentucky";"US";1387;10
"Kentucky";"US";2352;20
"Kentucky";"US";53335;442
"Kentucky";"US";2269;38
"Kentucky";"US";7448;125
"Kentucky";"US";7500;97
"Kentucky";"US";820;21
"Kentucky";"US";1317;41
"Kentucky";"US";2930;51
"Kentucky";"US";4497;36
"Kentucky";"US";7429;130
"Kentucky";"US";4979;99
"Kentucky";"US";2483;34
"Kentucky";"US";6780;93
"Kentucky";"US";1462;18
"Kentucky";"US";18864;303
"Kentucky";"US";5712;136
"Kentucky";"US";3566;48
"Kentucky";"US";3688;72
"Kentucky";"US";8225;123
"Kentucky";"US";2776;33
"Kentucky";"US";581;21
"Kentucky";"US";8859;208
"Kentucky";"US";2809;51
"Kentucky";"US";125037;1687
"Kentucky";"US";8499;105
"Kentucky";"US";3901;62
"Kentucky";"US";25223;276
"Kentucky";"US";2503;43
"Kentucky";"US";7362;74
"Kentucky";"US";2450;53
"Kentucky";"US";13135;153
"Kentucky";"US";2803;44
"Kentucky";"US";1794;35
"Kentucky";"US";2276;30
"Kentucky";"US";4106;73
"Kentucky";"US";2697;60
"Kentucky";"US";4480;102
"Kentucky";"US";1468;45
"Kentucky";"US";5217;90
"Kentucky";"US";2000;26
"Kentucky";"US";16676;191
"Kentucky";"US";2402;26
"Kentucky";"US";4107;51
"Kentucky";"US";5163;80
"Kentucky";"US";2026;36
"Kentucky";"US";2697;72
"Kentucky";"US";10530;192
"Kentucky";"US";3638;59
"Kentucky";"US";1552;41
"Kentucky";"US";3560;44
"Kentucky";"US";882;23
"Kentucky";"US";4658;80
"Kentucky";"US";1980;45
"Kentucky";"US";2406;64
"Kentucky";"US";4722;61
"Kentucky";"US";2987;11
"Kentucky";"US";5845;97
"Kentucky";"US";8712;101
"Kentucky";"US";1253;23
